source_row_index,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses
7570,2020-02-01 02:05:02,9.312,8.98,-0.0180000000000006,-0.0219999999999984,8.98,49.325,6.137499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7580,2020-02-01 02:05:12,9.534,9.212,-0.0159999999999982,-0.0219999999999984,9.206,49.325,6.055,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7590,2020-02-01 02:05:22,9.762,9.446,-0.0139999999999993,-0.0219999999999984,9.44,49.400000000000006,6.1325,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7600,2020-02-01 02:05:32,9.966,9.652,-0.0139999999999993,-0.0240000000000009,9.644,49.45,6.240000000000002,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
7610,2020-02-01 02:05:42,8.848,9.858,-0.0139999999999993,-0.0240000000000009,9.854,49.5,6.087499999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
7620,2020-02-01 02:05:52,10.346,9.974,-0.0120000000000004,-0.0240000000000009,9.972,49.725,6.232500000000002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7630,2020-02-01 02:06:02,-0.0180000000000006,10.098,10.1,-0.0139999999999993,10.098,49.825,4.125,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7640,2020-02-01 02:06:12,-0.0240000000000009,10.044,10.044,-0.0219999999999984,10.042,50.150000000000006,4.084999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7650,2020-02-01 02:06:22,-0.0240000000000009,10.004,9.998,-0.0240000000000009,10.0,50.975,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7660,2020-02-01 02:06:32,-0.0199999999999995,9.97,9.964,-0.0240000000000009,9.97,51.42500000000001,4.047500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7670,2020-02-01 02:06:41,-0.0180000000000006,9.944,9.934,-0.0240000000000009,9.942,52.075,4.022500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7680,2020-02-01 02:06:51,-0.0159999999999982,9.92,9.91,-0.0240000000000009,9.92,52.400000000000006,4.055,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7690,2020-02-01 02:07:01,-0.0139999999999993,9.898,9.888,-0.0240000000000009,9.898,52.82500000000002,4.0600000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7700,2020-02-01 02:07:11,-0.0159999999999982,9.88,9.868,-0.0240000000000009,9.878,53.0,4.015000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7710,2020-02-01 02:07:21,-0.0139999999999993,9.862,9.848,-0.0219999999999984,9.86,53.375,4.022500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7720,2020-02-01 02:07:31,-0.0139999999999993,9.846,9.832,-0.0219999999999984,9.844,53.49999999999999,4.040000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7730,2020-02-01 02:07:41,-0.0139999999999993,9.83,9.816,-0.0240000000000009,9.83,53.57499999999999,3.9925,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7740,2020-02-01 02:07:51,-0.0139999999999993,9.814,9.8,-0.0240000000000009,9.814,53.57499999999999,3.91,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7750,2020-02-01 02:08:01,-0.0139999999999993,9.8,9.784,-0.0219999999999984,9.798,53.47500000000001,3.934999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7760,2020-02-01 02:08:11,-0.0139999999999993,9.786,9.77,-0.0240000000000009,9.784,53.325,4.067499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7770,2020-02-01 02:08:21,-0.0139999999999993,9.774,9.76,-0.0219999999999984,9.774,53.2,3.994999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7780,2020-02-01 02:08:30,-0.0120000000000004,9.762,9.746,-0.0240000000000009,9.758,53.025000000000006,4.0175,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7790,2020-02-01 02:08:40,-0.0120000000000004,9.746,9.732,-0.0219999999999984,9.748,52.975,4.057500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7800,2020-02-01 02:08:50,-0.0120000000000004,9.736,9.722,-0.0240000000000009,9.734,52.875,3.952500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7810,2020-02-01 02:09:00,-0.0120000000000004,9.724,9.708,-0.0240000000000009,9.722,52.750000000000014,3.98,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7820,2020-02-01 02:09:10,-0.0139999999999993,9.71,9.696,-0.0240000000000009,9.71,52.725,4.035,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7830,2020-02-01 02:09:20,-0.009999999999998,9.7,9.684,-0.0240000000000009,9.698,52.625000000000014,3.8225,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7840,2020-02-01 02:09:30,-0.0120000000000004,9.688,9.674,-0.0240000000000009,9.688,52.69999999999999,3.885,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7850,2020-02-01 02:09:40,-0.0120000000000004,9.676,9.66,-0.0219999999999984,9.676,52.60000000000001,4.012499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7860,2020-02-01 02:09:50,-0.0139999999999993,9.666,9.65,-0.0240000000000009,9.666,52.49999999999999,4.032500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7870,2020-02-01 02:10:00,-0.0120000000000004,9.656,9.64,-0.0240000000000009,9.654,52.400000000000006,3.955,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7880,2020-02-01 02:10:10,-0.0120000000000004,9.644,9.628,-0.0219999999999984,9.644,52.400000000000006,4.01,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7890,2020-02-01 02:10:19,-0.0120000000000004,9.632,9.616,-0.0240000000000009,9.63,52.35000000000001,4.0175,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7900,2020-02-01 02:10:29,-0.0120000000000004,9.622,9.608,-0.0240000000000009,9.624,52.3,3.945,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7910,2020-02-01 02:10:39,-0.0120000000000004,9.612,9.596,-0.0219999999999984,9.612,52.42500000000001,3.975,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7920,2020-02-01 02:10:49,-0.0120000000000004,9.6,9.584,-0.0240000000000009,9.6,52.400000000000006,3.9175,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7930,2020-02-01 02:10:59,-0.009999999999998,9.59,9.576,-0.0240000000000009,9.59,52.325,3.8249999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7940,2020-02-01 02:11:09,-0.0120000000000004,9.58,9.564,-0.0240000000000009,9.58,52.400000000000006,3.9499999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7950,2020-02-01 02:11:19,-0.0120000000000004,9.57,9.554,-0.0240000000000009,9.57,52.400000000000006,3.9925,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7960,2020-02-01 02:11:29,-0.0120000000000004,9.56,9.544,-0.0240000000000009,9.56,52.42500000000001,3.934999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7970,2020-02-01 02:11:39,-0.0120000000000004,9.548,9.534,-0.0240000000000009,9.55,52.49999999999999,3.945,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7980,2020-02-01 02:11:49,-0.0120000000000004,9.538,9.522,-0.0240000000000009,9.54,52.49999999999999,3.9575,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
7990,2020-02-01 02:11:59,-0.0120000000000004,9.528,9.512,-0.0240000000000009,9.528,52.49999999999999,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8000,2020-02-01 02:12:08,-0.0120000000000004,9.52,9.504,-0.0219999999999984,9.52,52.47500000000001,3.932499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8010,2020-02-01 02:12:18,-0.0120000000000004,9.508,9.494,-0.0240000000000009,9.51,52.60000000000001,3.93,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8020,2020-02-01 02:12:28,-0.0120000000000004,9.5,9.484,-0.0240000000000009,9.5,52.525000000000006,3.897500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8030,2020-02-01 02:12:38,-0.0120000000000004,9.49,9.474,-0.0240000000000009,9.49,52.525000000000006,3.945,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8040,2020-02-01 02:12:48,-0.0120000000000004,9.48,9.464,-0.0219999999999984,9.48,52.69999999999999,3.9475,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8050,2020-02-01 02:12:58,-0.0120000000000004,9.468,9.454,-0.0240000000000009,9.47,52.750000000000014,0.0449999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8060,2020-02-01 02:13:08,-0.0120000000000004,9.458,9.442,-0.0240000000000009,9.458,52.725,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8070,2020-02-01 02:13:18,-0.0120000000000004,9.448,9.432,-0.0240000000000009,9.45,52.89999999999999,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8080,2020-02-01 02:13:28,-0.0139999999999993,9.438,9.42,-0.0240000000000009,9.438,53.075,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8090,2020-02-01 02:13:38,-0.0120000000000004,9.426,9.412,-0.0240000000000009,9.428,53.125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8100,2020-02-01 02:13:48,-0.0120000000000004,9.418,9.402,-0.0240000000000009,9.418,53.075,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8110,2020-02-01 02:13:57,-0.0139999999999993,9.404,9.39,-0.0219999999999984,9.406,53.125,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8120,2020-02-01 02:14:07,-0.0120000000000004,9.396,9.38,-0.0240000000000009,9.396,53.175,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8130,2020-02-01 02:14:17,-0.0120000000000004,9.386,9.37,-0.0240000000000009,9.386,53.075,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8140,2020-02-01 02:14:27,-0.0139999999999993,9.374,9.36,-0.0219999999999984,9.376,53.025000000000006,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8150,2020-02-01 02:14:37,-0.0120000000000004,9.364,9.35,-0.0240000000000009,9.364,53.025000000000006,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8160,2020-02-01 02:14:47,-0.0139999999999993,9.356,9.34,-0.0219999999999984,9.354,53.1,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8170,2020-02-01 02:14:57,-0.0120000000000004,9.344,9.328,-0.0219999999999984,9.346,53.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8180,2020-02-01 02:15:07,-0.0120000000000004,9.334,9.318,-0.0219999999999984,9.334,53.0,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8190,2020-02-01 02:15:17,-0.0139999999999993,9.326,9.31,-0.0240000000000009,9.324,53.025000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8200,2020-02-01 02:15:27,-0.0120000000000004,9.312,9.298,-0.0219999999999984,9.314,52.975,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8210,2020-02-01 02:15:37,-0.0139999999999993,9.3,9.286,-0.0240000000000009,9.304,52.89999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8220,2020-02-01 02:15:46,-0.0139999999999993,9.292,9.278,-0.0240000000000009,9.294,52.975,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8230,2020-02-01 02:15:56,-0.0120000000000004,9.282,9.266,-0.0219999999999984,9.284,52.89999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8240,2020-02-01 02:16:06,-0.0120000000000004,9.272,9.256,-0.0240000000000009,9.274,52.95,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8250,2020-02-01 02:16:16,-0.0120000000000004,9.262,9.248,-0.0240000000000009,9.264,52.925,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8260,2020-02-01 02:16:26,-0.0120000000000004,9.252,9.236,-0.0240000000000009,9.254,52.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8270,2020-02-01 02:16:36,-0.0120000000000004,9.242,9.226,-0.0240000000000009,9.244,52.89999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8280,2020-02-01 02:16:46,-0.0139999999999993,9.23,9.216,-0.0240000000000009,9.232,52.82500000000002,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8290,2020-02-01 02:16:56,-0.0139999999999993,9.222,9.206,-0.0219999999999984,9.224,52.8,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8300,2020-02-01 02:17:06,-0.0139999999999993,9.212,9.196,-0.0219999999999984,9.212,52.77499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8310,2020-02-01 02:17:16,-0.0120000000000004,9.202,9.186,-0.0240000000000009,9.202,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8320,2020-02-01 02:17:26,-0.0139999999999993,9.19,9.176,-0.0240000000000009,9.192,52.77499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8330,2020-02-01 02:17:36,-0.0120000000000004,9.18,9.166,-0.0240000000000009,9.18,52.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8340,2020-02-01 02:17:45,-0.0139999999999993,9.172,9.156,-0.0240000000000009,9.17,52.8,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8350,2020-02-01 02:17:55,-0.0139999999999993,9.16,9.144,-0.0240000000000009,9.16,52.67500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8360,2020-02-01 02:18:05,-0.0139999999999993,9.15,9.134,-0.0219999999999984,9.15,52.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8370,2020-02-01 02:18:15,-0.0139999999999993,9.138,9.124,-0.0219999999999984,9.14,52.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8380,2020-02-01 02:18:25,-0.0139999999999993,9.126,9.112,-0.0240000000000009,9.128,52.625000000000014,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8390,2020-02-01 02:18:35,-0.0139999999999993,9.118,9.102,-0.0240000000000009,9.12,52.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8400,2020-02-01 02:18:45,-0.0120000000000004,9.108,9.092,-0.0219999999999984,9.11,52.60000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8410,2020-02-01 02:18:55,-0.0139999999999993,9.098,9.084,-0.0240000000000009,9.1,52.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8420,2020-02-01 02:19:05,-0.0139999999999993,9.088,9.072,-0.0240000000000009,9.088,52.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8430,2020-02-01 02:19:15,-0.0120000000000004,9.078,9.062,-0.0240000000000009,9.078,52.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8440,2020-02-01 02:19:25,-0.0120000000000004,9.068,9.054,-0.0240000000000009,9.07,52.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8450,2020-02-01 02:19:34,-0.0139999999999993,9.058,9.042,-0.0240000000000009,9.058,52.60000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8460,2020-02-01 02:19:44,-0.0139999999999993,9.048,9.032,-0.0219999999999984,9.05,52.55000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8470,2020-02-01 02:19:54,-0.0139999999999993,9.038,9.022,-0.0240000000000009,9.038,52.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8480,2020-02-01 02:20:04,-0.0139999999999993,9.028,9.012,-0.0240000000000009,9.028,52.60000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8490,2020-02-01 02:20:14,-0.0139999999999993,9.018,9.004,-0.0240000000000009,9.018,52.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8500,2020-02-01 02:20:24,-0.0139999999999993,9.008,8.994,-0.0219999999999984,9.008,52.525000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8510,2020-02-01 02:20:34,-0.0139999999999993,8.998,8.984,-0.0240000000000009,8.998,52.55000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8520,2020-02-01 02:20:44,-0.0139999999999993,8.988,8.972,-0.0240000000000009,8.988,52.60000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8530,2020-02-01 02:20:54,-0.0139999999999993,8.978,8.962,-0.0240000000000009,8.978,52.55000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8540,2020-02-01 02:21:04,-0.0139999999999993,8.968,8.954,-0.0240000000000009,8.972,52.525000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8550,2020-02-01 02:21:14,-0.0120000000000004,8.958,8.944,-0.0240000000000009,8.958,52.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8560,2020-02-01 02:21:23,-0.0139999999999993,8.95,8.934,-0.0219999999999984,8.95,52.49999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8570,2020-02-01 02:21:33,-0.0139999999999993,8.94,8.924,-0.0240000000000009,8.938,52.375,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8580,2020-02-01 02:21:43,-0.0139999999999993,8.928,8.914,-0.0240000000000009,8.93,52.49999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8590,2020-02-01 02:21:53,-0.0139999999999993,8.92,8.906,-0.0240000000000009,8.92,52.42500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8600,2020-02-01 02:22:03,-0.0139999999999993,8.91,8.896,-0.0240000000000009,8.91,52.325,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8610,2020-02-01 02:22:13,-0.0139999999999993,8.9,8.886,-0.0240000000000009,8.9,52.325,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8620,2020-02-01 02:22:23,-0.0139999999999993,8.89,8.874,-0.0240000000000009,8.888,52.22500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8630,2020-02-01 02:22:33,-0.0120000000000004,8.882,8.868,-0.0240000000000009,8.882,52.3,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8640,2020-02-01 02:22:43,-0.0139999999999993,8.872,8.856,-0.0240000000000009,8.872,52.2,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8650,2020-02-01 02:22:53,-0.0139999999999993,8.862,8.846,-0.0240000000000009,8.862,52.275000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8660,2020-02-01 02:23:03,-0.0139999999999993,8.852,8.838,-0.0219999999999984,8.854,52.22500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8670,2020-02-01 02:23:12,-0.0139999999999993,8.844,8.828,-0.0240000000000009,8.844,52.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8680,2020-02-01 02:23:22,-0.0139999999999993,8.832,8.818,-0.0240000000000009,8.832,52.125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8690,2020-02-01 02:23:32,-0.0139999999999993,8.824,8.808,-0.0240000000000009,8.824,52.05,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8700,2020-02-01 02:23:42,-0.0139999999999993,8.812,8.798,-0.0240000000000009,8.814,52.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8710,2020-02-01 02:23:52,-0.0139999999999993,8.804,8.788,-0.0240000000000009,8.806,52.125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8720,2020-02-01 02:24:02,-0.0139999999999993,8.794,8.78,-0.0259999999999998,8.796,52.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8730,2020-02-01 02:24:12,-0.0139999999999993,8.784,8.77,-0.0240000000000009,8.786,52.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8740,2020-02-01 02:24:22,-0.0120000000000004,8.776,8.76,-0.0240000000000009,8.776,52.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8750,2020-02-01 02:24:32,-0.0139999999999993,8.766,8.75,-0.0240000000000009,8.766,51.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8760,2020-02-01 02:24:42,-0.0159999999999982,8.756,8.74,-0.0240000000000009,8.756,51.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8770,2020-02-01 02:24:52,-0.0139999999999993,8.746,8.732,-0.0240000000000009,8.748,51.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8780,2020-02-01 02:25:01,-0.0139999999999993,8.738,8.724,-0.0240000000000009,8.738,51.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8790,2020-02-01 02:25:11,-0.0139999999999993,8.728,8.714,-0.0219999999999984,8.728,51.85,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8800,2020-02-01 02:25:21,-0.0139999999999993,8.718,8.704,-0.0240000000000009,8.718,51.8,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8810,2020-02-01 02:25:31,-0.0139999999999993,8.712,8.696,-0.0240000000000009,8.71,51.82500000000002,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8820,2020-02-01 02:25:41,-0.0139999999999993,8.698,8.686,-0.0240000000000009,8.7,51.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8830,2020-02-01 02:25:51,-0.0139999999999993,8.69,8.678,-0.0240000000000009,8.694,51.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8840,2020-02-01 02:26:01,-0.0120000000000004,8.682,8.668,-0.0240000000000009,8.682,51.67500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8850,2020-02-01 02:26:11,-0.0139999999999993,8.672,8.658,-0.0240000000000009,8.674,51.6,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8860,2020-02-01 02:26:21,-0.0139999999999993,8.662,8.648,-0.0219999999999984,8.664,51.64999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8870,2020-02-01 02:26:31,-0.0139999999999993,8.654,8.64,-0.0240000000000009,8.656,51.525000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8880,2020-02-01 02:26:41,-0.0139999999999993,8.646,8.63,-0.0240000000000009,8.646,51.6,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8890,2020-02-01 02:26:50,-0.0139999999999993,8.636,8.622,-0.0240000000000009,8.636,51.525000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8900,2020-02-01 02:27:00,-0.0139999999999993,8.626,8.612,-0.0219999999999984,8.628,51.525000000000006,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8910,2020-02-01 02:27:10,-0.0139999999999993,8.618,8.604,-0.0240000000000009,8.618,51.47500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8920,2020-02-01 02:27:20,-0.0139999999999993,8.608,8.594,-0.0219999999999984,8.61,51.325,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8930,2020-02-01 02:27:30,-0.0139999999999993,8.6,8.586,-0.0240000000000009,8.6,51.35000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8940,2020-02-01 02:27:40,-0.0139999999999993,8.592,8.576,-0.0219999999999984,8.592,51.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8950,2020-02-01 02:27:50,-0.0139999999999993,8.582,8.568,-0.0219999999999984,8.582,51.42500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8960,2020-02-01 02:28:00,-0.0120000000000004,8.574,8.56,-0.0240000000000009,8.574,51.29999999999998,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8970,2020-02-01 02:28:10,-0.0139999999999993,8.564,8.55,-0.0219999999999984,8.564,51.325,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8980,2020-02-01 02:28:20,-0.0139999999999993,8.556,8.54,-0.0219999999999984,8.554,51.275000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8990,2020-02-01 02:28:30,-0.0139999999999993,8.546,8.532,-0.0219999999999984,8.548,51.2,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9000,2020-02-01 02:28:39,-0.0139999999999993,8.538,8.522,-0.0240000000000009,8.538,51.22500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9010,2020-02-01 02:28:49,-0.0139999999999993,8.528,8.514,-0.0240000000000009,8.53,51.125,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9020,2020-02-01 02:28:59,-0.0139999999999993,8.52,8.506,-0.0240000000000009,8.52,51.150000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9030,2020-02-01 02:29:09,-0.0139999999999993,8.512,8.496,-0.0219999999999984,8.512,51.2,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9040,2020-02-01 02:29:19,-0.0139999999999993,8.502,8.488,-0.0240000000000009,8.502,51.075,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9050,2020-02-01 02:29:29,-0.0139999999999993,8.496,8.478,-0.0219999999999984,8.494,51.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9060,2020-02-01 02:29:39,-0.0139999999999993,8.486,8.47,-0.0240000000000009,8.486,50.925,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9070,2020-02-01 02:29:49,-0.0120000000000004,8.476,8.464,-0.0240000000000009,8.478,51.125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
