WorkOrderID,AssetID,MaintenanceDate,ActionID,MaintenanceType,LaborHours,PartsCost,TotalCost,WorkOrderStatus,CompletionDate,PerformedBy,DataOrigin,IsIllustrative
641,LNG-MTR-043,2015-02-05,1,Corrective,4.0,5000.0,5600.0,Completed,2015-02-05,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
642,LNG-CWP-055,2015-02-05,1,Predictive,3.0,5500.0,5950.0,Completed,2015-02-05,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
643,LNG-MTR-078,2015-02-05,4,Corrective,3.0,800.0,1250.0,Completed,2015-02-05,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
644,LNG-MTR-003,2015-02-06,1,Corrective,4.0,5000.0,5600.0,Completed,2015-02-06,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
645,LNG-PMP-006,2015-02-06,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-02-07,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
646,LNG-PMP-006,2015-02-06,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-02-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
647,LNG-CMP-012,2015-02-06,2,Condition-Based,3.0,4500.0,4950.0,Completed,2015-02-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
648,LNG-CMP-022,2015-02-06,1,Condition-Based,3.0,7500.0,7950.0,Completed,2015-02-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
649,LNG-CMP-022,2015-02-06,8,Corrective,12.0,18000.0,19800.0,Completed,2015-02-07,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
650,LNG-PMP-031,2015-02-06,2,Predictive,3.0,3300.0,3750.0,Completed,2015-02-06,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
651,LNG-PMP-036,2015-02-06,4,Predictive,2.25,880.0,1217.5,Completed,2015-02-06,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
652,LNG-CWP-045,2015-02-06,1,Condition-Based,3.0,5500.0,5950.0,Completed,2015-02-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
653,LNG-CWP-075,2015-02-06,4,Corrective,3.0,880.0,1330.0,Completed,2015-02-06,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
654,LNG-PMP-046,2015-02-07,1,Predictive,3.0,5500.0,5950.0,Completed,2015-02-07,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
655,LNG-PMP-046,2015-02-07,4,Predictive,2.25,880.0,1217.5,Completed,2015-02-07,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
656,LNG-CMP-057,2015-02-07,1,Corrective,4.0,7500.0,8100.0,Completed,2015-02-07,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
657,LNG-CMP-057,2015-02-07,4,Condition-Based,2.25,1200.0,1537.5,Completed,2015-02-07,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
658,LNG-CMP-072,2015-02-07,4,Predictive,2.25,1200.0,1537.5,Completed,2015-02-07,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
659,LNG-GEN-074,2015-02-07,8,Preventive,12.0,15000.0,16800.0,Completed,2015-02-08,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
660,LNG-PMP-086,2015-02-07,2,Condition-Based,3.0,3300.0,3750.0,Completed,2015-02-07,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
661,LNG-GEN-089,2015-02-07,1,Corrective,4.0,6250.0,6850.0,Completed,2015-02-07,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
662,LNG-GEN-094,2015-02-07,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-02-07,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
663,LNG-CWP-005,2015-02-08,8,Predictive,9.0,13200.0,14550.0,Completed,2015-02-09,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
664,LNG-CMP-007,2015-02-08,1,Corrective,4.0,7500.0,8100.0,Completed,2015-02-08,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
665,LNG-CMP-007,2015-02-08,2,Condition-Based,3.0,4500.0,4950.0,Completed,2015-02-08,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
666,LNG-CWP-030,2015-02-08,2,Predictive,3.0,3300.0,3750.0,Completed,2015-02-08,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
667,LNG-CWP-030,2015-02-08,4,Predictive,2.25,880.0,1217.5,Completed,2015-02-08,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
668,LNG-CMP-047,2015-02-08,4,Condition-Based,2.25,1200.0,1537.5,Completed,2015-02-08,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
669,LNG-CMP-097,2015-02-08,8,Condition-Based,9.0,18000.0,19350.0,Completed,2015-02-09,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
670,LNG-CMP-027,2015-02-09,8,Predictive,9.0,18000.0,19350.0,Completed,2015-02-10,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
671,LNG-CMP-032,2015-02-09,4,Corrective,3.0,1200.0,1650.0,Completed,2015-02-09,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
672,LNG-MTR-013,2015-02-10,1,Condition-Based,3.0,5000.0,5450.0,Completed,2015-02-10,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
673,LNG-MTR-048,2015-02-10,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-02-10,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
674,LNG-PMP-071,2015-02-10,1,Corrective,4.0,5500.0,6100.0,Completed,2015-02-10,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
675,LNG-CMP-077,2015-02-10,1,Predictive,3.0,7500.0,7950.0,Completed,2015-02-10,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
676,LNG-CMP-077,2015-02-10,2,Predictive,3.0,4500.0,4950.0,Completed,2015-02-10,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
677,LNG-CMP-087,2015-02-11,2,Predictive,3.0,4500.0,4950.0,Completed,2015-02-11,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
678,LNG-GEN-019,2015-02-12,1,Predictive,3.0,6250.0,6700.0,Completed,2015-02-12,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
679,LNG-MTR-053,2015-02-12,4,Condition-Based,2.25,800.0,1137.5,Completed,2015-02-12,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
680,LNG-PMP-061,2015-02-12,4,Predictive,2.25,880.0,1217.5,Completed,2015-02-12,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
681,LNG-CMP-062,2015-02-12,8,Predictive,9.0,18000.0,19350.0,Completed,2015-02-13,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
682,LNG-MTR-063,2015-02-12,8,Condition-Based,9.0,12000.0,13350.0,Completed,2015-02-13,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
683,LNG-CWP-070,2015-02-12,8,Predictive,9.0,13200.0,14550.0,Completed,2015-02-13,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
684,LNG-CWP-080,2015-02-12,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-02-13,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
685,LNG-CWP-100,2015-02-12,1,Corrective,4.0,5500.0,6100.0,Completed,2015-02-12,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
686,LNG-PMP-056,2015-02-13,4,Predictive,2.25,880.0,1217.5,Completed,2015-02-13,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
687,LNG-MTR-018,2015-02-14,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-02-14,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
688,LNG-MTR-018,2015-02-14,4,Condition-Based,2.25,800.0,1137.5,Completed,2015-02-14,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
689,LNG-GEN-044,2015-02-14,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-02-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
690,LNG-GEN-049,2015-02-14,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-02-14,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
691,LNG-CWP-050,2015-02-14,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-02-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
692,LNG-GEN-054,2015-02-14,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-02-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
693,LNG-CWP-060,2015-02-14,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-02-14,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
694,LNG-CWP-085,2015-02-14,4,Corrective,3.0,880.0,1330.0,Completed,2015-02-14,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
695,LNG-MTR-098,2015-02-14,1,Corrective,4.0,5000.0,5600.0,Completed,2015-02-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
696,LNG-MTR-098,2015-02-14,8,Condition-Based,9.0,12000.0,13350.0,Completed,2015-02-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
697,LNG-GEN-014,2015-02-15,8,Predictive,9.0,15000.0,16350.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
698,LNG-CMP-017,2015-02-15,1,Condition-Based,3.0,7500.0,7950.0,Completed,2015-02-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
699,LNG-CMP-017,2015-02-15,2,Corrective,4.0,4500.0,5100.0,Completed,2015-02-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
700,LNG-MTR-028,2015-02-15,2,Predictive,3.0,3000.0,3450.0,Completed,2015-02-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
701,LNG-MTR-033,2015-02-15,1,Predictive,3.0,5000.0,5450.0,Completed,2015-02-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
702,LNG-MTR-033,2015-02-15,8,Predictive,9.0,12000.0,13350.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
703,LNG-GEN-034,2015-02-15,8,Predictive,9.0,15000.0,16350.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
704,LNG-GEN-039,2015-02-15,2,Predictive,3.0,3750.0,4200.0,Completed,2015-02-15,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
705,LNG-MTR-058,2015-02-15,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-02-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
706,LNG-CWP-065,2015-02-15,8,Predictive,9.0,13200.0,14550.0,Completed,2015-02-16,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
707,LNG-CMP-067,2015-02-15,8,Condition-Based,9.0,18000.0,19350.0,Completed,2015-02-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
708,LNG-MTR-083,2015-02-15,8,Condition-Based,9.0,12000.0,13350.0,Completed,2015-02-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
709,LNG-MTR-093,2015-02-15,1,Condition-Based,3.0,5000.0,5450.0,Completed,2015-02-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
710,LNG-GEN-004,2015-02-16,1,Corrective,4.0,6250.0,6850.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
711,LNG-PMP-016,2015-02-16,4,Predictive,2.25,880.0,1217.5,Completed,2015-02-16,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
712,LNG-GEN-024,2015-02-16,1,Corrective,4.0,6250.0,6850.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
713,LNG-GEN-029,2015-02-16,2,Predictive,3.0,3750.0,4200.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
714,LNG-MTR-038,2015-02-16,1,Predictive,3.0,5000.0,5450.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
715,LNG-MTR-038,2015-02-16,4,Predictive,2.25,800.0,1137.5,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
716,LNG-MTR-068,2015-02-16,1,Predictive,3.0,5000.0,5450.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
717,LNG-MTR-068,2015-02-16,2,Predictive,3.0,3000.0,3450.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
718,LNG-MTR-073,2015-02-16,4,Corrective,3.0,800.0,1250.0,Completed,2015-02-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
719,LNG-GEN-079,2015-02-16,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-02-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
720,LNG-PMP-081,2015-02-16,1,Corrective,4.0,5500.0,6100.0,Completed,2015-02-16,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
721,LNG-PMP-091,2015-02-16,1,Condition-Based,3.0,5500.0,5950.0,Completed,2015-02-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
722,LNG-PMP-091,2015-02-16,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-02-17,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
723,LNG-CMP-002,2015-02-17,8,Predictive,9.0,18000.0,19350.0,Completed,2015-02-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
724,LNG-GEN-009,2015-02-17,2,Condition-Based,3.0,3750.0,4200.0,Completed,2015-02-17,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
725,LNG-PMP-076,2015-02-17,8,Predictive,9.0,13200.0,14550.0,Completed,2015-02-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
726,LNG-PMP-096,2015-02-17,8,Corrective,12.0,13200.0,15000.0,Completed,2015-02-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
727,LNG-GEN-099,2015-02-17,2,Corrective,4.0,3750.0,4350.0,Completed,2015-02-17,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
728,LNG-CWP-010,2015-02-18,2,Predictive,3.0,3300.0,3750.0,Completed,2015-02-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
729,LNG-CWP-020,2015-02-18,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-02-19,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
730,LNG-CMP-037,2015-02-18,1,Preventive,4.0,7500.0,8100.0,Completed,2015-02-18,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
731,LNG-CMP-037,2015-02-18,4,Preventive,3.0,1200.0,1650.0,Completed,2015-02-18,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
732,LNG-CWP-040,2015-02-18,1,Corrective,4.0,5500.0,6100.0,Completed,2015-02-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
733,LNG-CWP-040,2015-02-18,2,Condition-Based,3.0,3300.0,3750.0,Completed,2015-02-18,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
734,LNG-CMP-052,2015-02-18,8,Condition-Based,9.0,18000.0,19350.0,Completed,2015-02-19,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
735,LNG-CMP-052,2015-02-18,4,Condition-Based,2.25,1200.0,1537.5,Completed,2015-02-18,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
736,LNG-PMP-066,2015-02-18,1,Corrective,4.0,5500.0,6100.0,Completed,2015-02-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
737,LNG-PMP-066,2015-02-18,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-02-19,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
738,LNG-MTR-088,2015-02-18,4,Predictive,2.25,800.0,1137.5,Completed,2015-02-18,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
739,LNG-PMP-001,2015-02-19,8,Predictive,9.0,13200.0,14550.0,Completed,2015-02-20,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
740,LNG-PMP-011,2015-02-19,8,Corrective,12.0,13200.0,15000.0,Completed,2015-02-20,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
741,LNG-CWP-015,2015-02-19,8,Predictive,9.0,13200.0,14550.0,Completed,2015-02-20,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
